product_id,product_name,product_company,product_original_price,product_discounted_price,product_image,product_image_path,product_category,product_bottle_type,product_dietary_attribute
12,Pokka Packet Drink - Ice Lemon Tea (Less Sugar),Pokka,$3.60,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13143743_XL1_20250211.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Ice Lemon Tea (Less Sugar)6 x 250ml.jpg,Drinks,6 x 250ml,Halal
13,Pokka Packet Drink - Chrysanthemum with White Tea,Pokka,$3.60,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11195034_XL1_20230914.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Chrysanthemum with White Tea6 x 250ml.jpg,Drinks,6 x 250ml,
14,Pokka Bottle Drink - Ice Lemon Tea (Less Sugar),Pokka,$1.80,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13143757_XL1_20221123.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Ice Lemon Tea (Less Sugar)1.5L.jpg,Drinks,1.5L,Halal
15,Pokka Bottle Drink - Blueberry Tea,Pokka,$1.80,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11194234_XL1_20230413.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Blueberry Tea1.5L.jpg,Drinks,1.5L,Halal
16,Pokka Can Drink - Jasmine Green Tea,Pokka,$6.55,$8.75,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11171403_XL1_20230324.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Can Drink - Jasmine Green Tea12 x 300ml (CTN).jpg,Drinks,12 x 300ml (CTN),Halal
17,Pokka Packet Drink - Houjicha (Japanese Roasted Tea),Pokka,$3.60,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13166002_XL1_20250211.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Houjicha (Japanese Roasted Tea)6 x 250ml.jpg,Drinks,6 x 250ml,Halal
18,Pokka Premium Packet Drink - Milk Tea (Original),Pokka,$3.55,$3.99,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12203024_XL1_20221011.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Premium Packet Drink - Milk Tea (Original)6 x 250ml.jpg,Drinks,6 x 250ml,Halal
19,Pokka Packet Drink - Peach Oolong Tea (Less Sugar),Pokka,$3.60,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13244869_XL1_20240118.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Peach Oolong Tea (Less Sugar)6 x 250ml.jpg,Drinks,6 x 250ml,
20,Pokka Packet Drink - Ice Peach Tea,Pokka,$8.95,$14.40,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11132877_XL1_20240122.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Ice Peach Tea24 x 250ml (CTN).jpg,Drinks,24 x 250ml (CTN),
21,Pokka Bottle Drink - Jasmine Green Tea (No Sugar Added),Pokka,$1.80,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13069530_XL1_20221123.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Jasmine Green Tea (No Sugar Added)1.5L.jpg,Drinks,1.5L,
22,Pokka Bottle Drink - Passion Fruit Tea,Pokka,$1.80,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13177967_XL1_20221011.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Passion Fruit Tea1.5L.jpg,Drinks,1.5L,Halal
23,Pokka Premium Bottle Drink - Straight Red Tea,Pokka,$1.80,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12631176_XL1_20221123.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Premium Bottle Drink - Straight Red Tea1.5L.jpg,Drinks,1.5L,
24,Pokka Packet Drink - Ice Peach Tea (Less Sugar),Pokka,$3.60,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13151473_XL1_20230914.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Ice Peach Tea (Less Sugar)6 x 250ml.jpg,Drinks,6 x 250ml,Halal
25,Pokka Bottle Drink - Japanese Roasted Tea Houjicha,Pokka,$1.90,$2.50,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13165999_XL1_20230913.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Japanese Roasted Tea Houjicha1.5L.jpg,Drinks,1.5L,Halal
26,Pokka Bottle Drink - Sparklin' Fuji Apple,Pokka,$1.95,$2.47,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13014721_XL1_20221011.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Sparklin' Fuji Apple1.45L.jpg,Drinks,1.45L,
27,Pokka Packet Drink Sencha Japanese Green Tea - No Sugar,Pokka,$3.60,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234163_XL1_20230618.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink Sencha Japanese Green Tea - No Sugar6 x 250ml.jpg,Drinks,6 x 250ml,
28,Pokka Can Drink - Peach Oolong Tea (Less Sugar),Pokka,$6.55,$8.75,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13208843_XL1_20221123.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Can Drink - Peach Oolong Tea (Less Sugar)12 x 300ml (CTN).jpg,Drinks,12 x 300ml (CTN),Halal
29,Pokka Packet Drink - Peach Oolong Tea (Less Sugar),Pokka,$8.95,$14.40,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713271_XL1_20240118.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Peach Oolong Tea (Less Sugar)24 x 250ml (CTN).jpg,Drinks,24 x 250ml (CTN),
30,Pokka Packet Drink - Carrot Juice,Pokka,$3.55,$4.19,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/128373_XL1_20221011.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Carrot Juice6 x 250ml.jpg,Drinks,6 x 250ml,
31,Pokka Bandung Rose Milk Drink,Pokka,$3.25,$3.48,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13203363_XL1_20240118.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bandung Rose Milk Drink6 x 250ml.jpg,Drinks,6 x 250ml,Halal
32,Pokka Lychee Oolong Tea,Pokka,$3.60,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13260279_XL1_20241016.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Lychee Oolong Tea6 x 250ml.jpg,Drinks,6 x 250ml,Halal
33,Pokka Bottle Drink - Strawberry Tea,Pokka,$1.80,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13230470_XL1_20230317.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Strawberry Tea1.5L.jpg,Drinks,1.5L,
34,Pokka Packet Drink - Kiyo Kyoho Grape,Pokka,$3.10,$3.72,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13096424_XL1_20221011.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Kiyo Kyoho Grape6 x 250ml.jpg,Drinks,6 x 250ml,Halal
35,Pokka Packet Drink - Peach Tea,Pokka,$3.60,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11113406_XL1_20240122.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Peach Tea6 x 250ml.jpg,Drinks,6 x 250ml,
36,Pokka Packet Drink - Chrysanthemum with White Tea,Pokka,$8.95,$14.30,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11441936_XL1_20230324.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Chrysanthemum with White Tea24 x 250ml (CTN).jpg,Drinks,24 x 250ml (CTN),
37,Pokka Packet Drink - Straight Red Tea,Pokka,$8.95,$14.40,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12700080_XL1_20230328.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Straight Red Tea24 x 250ml (CTN).jpg,Drinks,24 x 250ml (CTN),
38,Pokka Japanese Roasted Tea - Houjicha,Pokka,$8.95,$14.40,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709345_XL1_20230403.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Japanese Roasted Tea - Houjicha24 x 250ml (CTN).jpg,Drinks,24 x 250ml (CTN),Halal
39,Pokka Packet Drink - Ice Lemon Tea (Less Sugar),Pokka,$8.95,$14.40,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12708551_XL1_20230327.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Ice Lemon Tea (Less Sugar)24 x 250ml (CTN).jpg,Drinks,24 x 250ml (CTN),Halal
40,Pokka Bottle Drink - Japanese Green Tea (No Sugar Added),Pokka,$1.80,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12044369_XL1_20230913.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Japanese Green Tea (No Sugar Added)1.5L.jpg,Drinks,1.5L,Halal
41,Pokka Houjicha Japanese Roasted Green Tea - No Sugar,Pokka,$6.55,$8.75,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234164_XL1_20240912.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Houjicha Japanese Roasted Green Tea - No Sugar12 x 300ml.jpg,Drinks,12 x 300ml,
42,Pokka Bottle Drink - Honey Green Tea,Pokka,$1.80,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13008547_XL1_20221123.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Honey Green Tea1.5L.jpg,Drinks,1.5L,
43,Pokka Bottle Drink - Green Tea Peppermint,Pokka,$1.80,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13163377_XL1_20221123.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Green Tea Peppermint1.5L.jpg,Drinks,1.5L,Halal
44,Pokka Lychee Oolong Tea,Pokka,$1.80,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13260278_XL1_20241016.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Lychee Oolong Tea1.5L.jpg,Drinks,1.5L,Halal
45,Pokka Can Drink - Oolong Tea (No Sugar Added),Pokka,$6.55,$8.75,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13052602_XL1_20221123.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Can Drink - Oolong Tea (No Sugar Added)12 x 300ml.jpg,Drinks,12 x 300ml,Halal
46,Pokka Packet Drink - Natsbee Honey Yuzu,Pokka,$3.68,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13166229_XL1_20230215.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Natsbee Honey Yuzu6 x 250ml.jpg,Drinks,6 x 250ml,Halal
47,Pokka Can Sencha Japanese Green Tea Can - No Sugar,Pokka,$6.55,$8.75,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234166_XL1_20240912.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Can Sencha Japanese Green Tea Can - No Sugar12 x 300ml.jpg,Drinks,12 x 300ml,
48,Pokka Packet Drink - Natsbee Honey Lemon,Pokka,$3.68,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13061326_XL1_20221011.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Natsbee Honey Lemon6 x 250ml.jpg,Drinks,6 x 250ml,
49,Pokka Packet Drink Sencha Japanese Green Tea - No Sugar,Pokka,$8.95,$14.40,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713134_XL1_20231107.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink Sencha Japanese Green Tea - No Sugar24 x 250ml (CTN).jpg,Drinks,24 x 250ml (CTN),
50,Pokka Can Drink - Ice Lemon Tea,Pokka,$6.55,$8.75,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11204957_XL1_20221011.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Can Drink - Ice Lemon Tea12 x 300ml (CTN).jpg,Drinks,12 x 300ml (CTN),
51,Pokka Bottle Drink - Chrysanthemum with White Tea,Pokka,$1.80,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11430655_XL1_20250320.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Chrysanthemum with White Tea1.5L.jpg,Drinks,1.5L,Halal
52,Pokka Bottle Drink - Ice Lemon Tea,Pokka,$19.00,$30.00,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712542_XL1_20230329.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Ice Lemon Tea12 x 1.5L (CTN).jpg,Drinks,12 x 1.5L (CTN),Halal
53,Pokka Bottle Drink - Jasmine Green Tea,Pokka,$19.00,$30.00,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713334_XL1_20240313.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Jasmine Green Tea12 x 1.5L (CTN).jpg,Drinks,12 x 1.5L (CTN),Halal
54,Pokka Premium Packet Drink - Milk Tea (Original),Pokka,$14.20,$15.74,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12203032_XL1_20230327.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Premium Packet Drink - Milk Tea (Original)24 x 250ml (CTN).jpg,Drinks,24 x 250ml (CTN),Halal
55,Pokka Bottle Drink - Fresh Pomegranate Juice,Pokka,$4.24,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11575627_XL1_20221229.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Fresh Pomegranate Juice1.5L.jpg,Drinks,1.5L,
56,Pokka Packet Drink - Soursop Juice,Pokka,$2.90,$3.18,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10003045_XL1_20221011.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Soursop Juice6 x 250ml.jpg,Drinks,6 x 250ml,
57,Pokka Bottle Drink - Peach Tea,Pokka,$19.00,$30.00,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712543_XL1_20230329.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Peach Tea12 x 1.5L (CTN).jpg,Drinks,12 x 1.5L (CTN),Halal
58,Pokka Bottle Drink - Natsbee Honey Lemon,Pokka,$1.95,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13050682_XL1_20221011.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Natsbee Honey Lemon1.5L.jpg,Drinks,1.5L,
59,Pokka Bottle Drink - Kiyo Kyoho Grape,Pokka,$2.55,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13096525_XL1_20221011.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Kiyo Kyoho Grape1.5L.jpg,Drinks,1.5L,Halal
60,Pokka Natsbee Bottle Drink - Honey Yuzu,Pokka,$1.95,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13165998_XL1_20221011.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Natsbee Bottle Drink - Honey Yuzu1.5L.jpg,Drinks,1.5L,Halal
61,Pokka Packet Drink - Natsbee Honey Lemon,Pokka,$8.95,$14.53,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12704820_XL1_20230327.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Natsbee Honey Lemon24 x 250ml (CTN).jpg,Drinks,24 x 250ml (CTN),
62,Pokka Packet Drink - Ice Blueberry Tea (Less Sugar),Pokka,$3.60,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13151476_XL1_20230914.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Ice Blueberry Tea (Less Sugar)6 x 250ml.jpg,Drinks,6 x 250ml,Halal
63,Pokka Premium Bottle Drink - Milk Tea (Less Sugar),Pokka,$1.50,$1.82,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13165513_XL1_20221123.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Premium Bottle Drink - Milk Tea (Less Sugar)500ml.jpg,Drinks,500ml,Halal
64,Pokka Packet Drink - Natsbee Honey Yuzu,Pokka,$8.95,$14.53,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709346_XL1_20230406.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Natsbee Honey Yuzu24 x 250ml (CTN).jpg,Drinks,24 x 250ml (CTN),Halal
65,Pokka Packet Drink - Ice Peach Tea (Less Sugar),Pokka,$8.95,$14.40,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709005_XL1_20230330.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Ice Peach Tea (Less Sugar)24 x 250ml (CTN).jpg,Drinks,24 x 250ml (CTN),Halal
66,Pokka Can Drink - Ice Lemon Tea Zero Sugar,Pokka,$6.55,$8.75,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13261055_XL1_20241023.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Can Drink - Ice Lemon Tea Zero Sugar12 x 300ml.jpg,Drinks,12 x 300ml,Halal
67,Pokka Can Drink - Green Tea (Peppermint),Pokka,$3.75,$4.65,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13110862_XL1_20221123.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Can Drink - Green Tea (Peppermint)6 x 300ml.jpg,Drinks,6 x 300ml,Halal
68,Pokka Packet Drink - Mixed Berries & Carrot Juice,Pokka,$3.55,$4.19,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13049112_XL1_20221011.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Mixed Berries & Carrot Juice6 x 250ml.jpg,Drinks,6 x 250ml,
69,Pokka Lychee Oolong Tea,Pokka,$8.95,$14.40,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12714092_XL1_20250124.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Lychee Oolong Tea24 x 250ml (CTN).jpg,Drinks,24 x 250ml (CTN),Halal
70,Pokka Can Drink - Jasmine Green Tea,Pokka,$13.60,$17.50,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10677955_XL1_20230324.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Can Drink - Jasmine Green Tea24 x 300ml (CTN).jpg,Drinks,24 x 300ml (CTN),
71,Pokka Bottle Drink - Carrot Juice,Pokka,$4.24,0,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10469769_XL1_20221229.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Bottle Drink - Carrot Juice1.5L.jpg,Drinks,1.5L,
72,Pokka Premium Coffee Can Drink - Milk,Pokka,$6.25,$7.56,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13076658_XL1_20250213.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Premium Coffee Can Drink - Milk6 x 240ml.jpg,Drinks,6 x 240ml,Halal
73,Pokka Milk Coffee Bottle Drink - Less Sweet,Pokka,$1.50,$1.82,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13162859_XL1_20230712.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Milk Coffee Bottle Drink - Less Sweet500ml.jpg,Drinks,500ml,Halal
74,Pokka Packet Drink - Kiyo Kyoho Grape,Pokka,$12.40,$14.56,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12705928_XL1_20230327.jpg?w=320&q=60,C:/Users/PC/Desktop/EdgeProject/SenseiStore/SenseiStore/scraping/images/Pokka Packet Drink - Kiyo Kyoho Grape24 x 250ml (CTN).jpg,Drinks,24 x 250ml (CTN),Halal
